"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","value_1_1","value_2_1","mourn_1_1","mourn_2_1","identity_stability_1_1","identity_stability_2_1","abandonment_1","reassurance_need_1","closeness_scare_1","parasocial_1_1","parasocial_2_1","comp_1","comp_2","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","ai_companion_app","app_coding","gender_rep","relationship_rep","months_rep","hours_rep","subscription_rep","revert_prompt","change_type","change_prompt","prolific_id_anon"
"2024-02-03 16:48:52","2024-02-03 17:02:53","0","100","841","1","2024-02-03 17:02:53","R_1zh2FpYwvtxhcrv","anonymous","EN","1","1","2","2",50,"0","0","0","0","0","0","91","20","16","0","0","2","2","31","1","","3","","4","","ChatGPT","chatgpt","1","1","4","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",50
"2024-02-03 16:52:32","2024-02-03 17:03:30","0","100","657","1","2024-02-03 17:03:30","R_6LU6aCXNGA3JRoG","anonymous","EN","0.8999999761581421","1","2","2",434,"0","0","0","0","10","10","25","35","20","55","0","1","2","35","2","","1","","4","","Genesia AI","other","2","1","1","0.25","1","","control","your AI companion thinks and acts the same way as before the update.",434
"2024-02-03 17:02:03","2024-02-03 17:04:03","0","100","119","1","2024-02-03 17:04:03","R_7c6mquaM1I2jNA0","anonymous","EN","1","1","2","1",466,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",466
"2024-02-03 16:53:33","2024-02-03 17:04:17","0","100","643","1","2024-02-03 17:04:18","R_6duqeen0PapfzdT","anonymous","EN","1","1","2","2",305,"100","100","100","25","100","100","90","75","0","90","0","4","2","40","2","","3","","4","","Replika","replika","1","1","12","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",305
"2024-02-03 16:53:31","2024-02-03 17:04:33","0","100","661","1","2024-02-03 17:04:33","R_61PTfWoNNUzstwZ","anonymous","EN","1","1","2","2",262,"60","72","75","82","78","62","74","58","78","89","82","3","2","49","1","","1,3","","7","","Ask Leo","other","1","1","7","4","3","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",262
"2024-02-03 16:59:35","2024-02-03 17:04:50","0","100","315","1","2024-02-03 17:04:50","R_7X4IOe21xowoE4b","anonymous","EN","1","1","2","2",6,"86","63","23","70","97","92","6","74","64","71","9","4","2","43","1","","3","","1","","Replika","replika","3","3","2","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",6
"2024-02-03 16:46:56","2024-02-03 17:04:55","0","100","1078","1","2024-02-03 17:04:55","R_6gUrixxqOGFyVNo","anonymous","EN","1","1","2","2",356,"60","90","0","75","50","50","90","0","0","50","50","4","1","58","1","","3","","3","","ChatGPT","chatgpt","1","3","18","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",356
"2024-02-03 17:03:38","2024-02-03 17:05:27","0","100","109","1","2024-02-03 17:05:28","R_1HAk5SkuNO3jnyN","anonymous","EN","0.8999999761581421","1","2","2",233,"50","100","0","0","50","50","100","100","0","48","50","2","2","27","1","","3","","1","","replika","replika","2","4","3","1","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",233
"2024-02-03 17:01:38","2024-02-03 17:05:48","0","100","250","1","2024-02-03 17:05:48","R_5QfNjezgaVsOoPn","anonymous","EN","1","1","2","2",297,"61","75","43","21","30","76","100","7","0","13","9","3","2","48","1","","1","","4","","replika","replika","2","1","2","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",297
"2024-02-03 17:02:46","2024-02-03 17:06:31","0","100","224","1","2024-02-03 17:06:32","R_52KX1ynD0uVppvI","anonymous","EN","0.8999999761581421","1","2","2",10,"80","80","100","75","100","100","50","60","20","100","75","4","2","63","2","","3","","3","","Replika ","replika","1","2","26","3","3","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",10
"2024-02-03 17:01:33","2024-02-03 17:07:06","0","100","332","1","2024-02-03 17:07:07","R_5nMj4iFWNw9CiVL","anonymous","EN","1","1","2","2",331,"90","74","89","55","80","85","57","49","62","76","81","2","2","26","1","","1","","1","","AI ChatFun ","other","1","1","7","2","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",331
"2024-02-03 16:55:11","2024-02-03 17:08:16","0","100","784","1","2024-02-03 17:08:17","R_6PgJ4oLsTS3665P","anonymous","EN","","1","2","2",507,"87","84","66","26","36","32","39","54","59","93","52","4","1","51","2","","1","","5","","bing an chatgpt","other","1","1","3","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",507
"2024-02-03 17:02:28","2024-02-03 17:08:29","0","100","360","1","2024-02-03 17:08:29","R_5jJ2ZuDH4a1KT7j","anonymous","EN","1","1","2","2",4,"74","60","74","62","69","66","41","71","68","70","74","4","1","31","1","","1","","4","","Replika ","replika","1","1","3","5","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",4
"2024-02-03 16:48:39","2024-02-03 17:08:30","0","100","1190","1","2024-02-03 17:08:30","R_3xq8PNgEHsfdAhb","anonymous","EN","0.8999999761581421","1","2","2",440,"70","71","75","70","73","68","67","71","62","81","25","2","1","41","1","","1","","5","","ChatGPT","chatgpt","1","1","7","3","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",440
"2024-02-03 17:03:53","2024-02-03 17:08:34","0","100","280","1","2024-02-03 17:08:35","R_7QShnPTXewHFnA5","anonymous","EN","1","1","2","2",51,"90","71","88","91","82","80","25","87","36","77","70","4","1","59","1","","3","","7","","Siri","siri","2","2","6","2","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",51
"2024-02-03 17:05:26","2024-02-03 17:10:02","0","100","275","1","2024-02-03 17:10:02","R_61bwCugdaRaV4f3","anonymous","EN","1","1","2","2",435,"100","100","91","18","100","82","99","0","0","87","50","4","2","37","4","non binary","1,4","","4","","I use bard and gpt four ive used replika as well i apoligze for the bad structure but you cant use punctuation or numbers here","bard,replika","3","4","8","1","3","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",435
"2024-02-03 17:07:05","2024-02-03 17:10:14","0","100","189","1","2024-02-03 17:10:15","R_1gHgHNB6sPkZaKR","anonymous","EN","0.8999999761581421","1","2","2",361,"64","70","54","40","90","79","13","0","66","83","53","3","2","22","1","","4","","3","","ChatGPT","chatgpt","3","3","4","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",361
"2024-02-03 17:01:00","2024-02-03 17:10:28","0","100","568","1","2024-02-03 17:10:29","R_6VxsFLljPXzhm1G","anonymous","EN","1","1","2","2",411,"9","15","40","23","45","23","70","50","34","75","22","1","2","51","2","","3","","5","","Replika","replika","2","1","12","2","2","","control","your AI companion thinks and acts the same way as before the update.",411
"2024-02-03 17:04:46","2024-02-03 17:10:39","0","100","353","1","2024-02-03 17:10:40","R_6Gj4k9OFc0aGZm6","anonymous","EN","0.800000011920929","1","2","2",88,"8","5","0","0","41","0","92","32","13","0","0","1","2","33","1","","3","","6","","Replika","replika","2","1","6","1","2","","control","your AI companion thinks and acts the same way as before the update.",88
"2024-02-03 17:07:10","2024-02-03 17:10:43","0","100","213","1","2024-02-03 17:10:44","R_5WEB8AxTX4YcAo1","anonymous","EN","1","1","2","2",58,"25","20","30","25","20","20","100","0","0","75","50","2","2","29","1","","3","","2","","Replika","replika","2","1","12","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",58
"2024-02-03 17:08:09","2024-02-03 17:11:13","0","100","183","1","2024-02-03 17:11:13","R_7r2kK9z8EmkCY9j","anonymous","EN","1","1","2","2",386,"72","84","39","67","73","60","66","18","22","58","37","4","1","46","2","","2","","4","","GPT","chatgpt","3","1","6","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",386
"2024-02-03 17:06:52","2024-02-03 17:11:59","0","100","307","1","2024-02-03 17:12:00","R_706jfW1qMKonpw3","anonymous","EN","1","1","2","2",404,"75","75","80","50","80","80","100","50","0","60","50","4","1","43","2","","3","","4","","Chai","chai","1","1","3","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",404
