"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","prolific_id_anon"
"95","2024-01-30 14:25:21","2024-01-30 14:26:11","IP Address","100","49","True","2024-01-30 14:26:11","R_3U61AKG9861y7F2","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",547,"yes","yes","no","no","yes","yes","yes","no","no",547
"96","2024-01-30 14:25:17","2024-01-30 14:26:15","IP Address","100","58","True","2024-01-30 14:26:16","R_12s169VSlgnEqvD","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2448,"yes","no","no","yes","yes","yes","yes","no","no",2448
"97","2024-01-30 14:24:36","2024-01-30 14:26:25","IP Address","100","109","True","2024-01-30 14:26:26","R_6lQfOSRMr5iGGBJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2049,"yes","yes","no","yes","no","yes","yes","no","no",2049
"98","2024-01-30 14:25:35","2024-01-30 14:26:26","IP Address","100","51","True","2024-01-30 14:26:27","R_3ZWiDUcH9pn9MbL","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6152,"yes","yes","no","yes","yes","yes","yes","no","no",6152
"99","2024-01-30 14:25:38","2024-01-30 14:26:46","IP Address","100","68","True","2024-01-30 14:26:47","R_3cDjcxhfGxp0Lyp","anonymous","EN","0.4000000059604645","I agree to participate in this study","Paul","Purple",1425,"yes","yes","no","yes","yes","yes","yes","no","no",1425
"100","2024-01-30 14:25:33","2024-01-30 14:27:06","IP Address","100","93","True","2024-01-30 14:27:07","R_6pRIeLAOfdhdOwO","anonymous","EN","1","I agree to participate in this study","Paul","Purple",164,"yes","no","no","no","yes","yes","yes","no","no",164
"101","2024-01-30 14:26:09","2024-01-30 14:27:14","IP Address","100","65","True","2024-01-30 14:27:14","R_1b0PTJA13r0bVyb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",373,"yes","no","no","no","no","yes","yes","no","no",373
"102","2024-01-30 14:27:13","2024-01-30 14:28:06","IP Address","100","52","True","2024-01-30 14:28:07","R_7PmR5bd14MLxBWe","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3518,"no","no","no","yes","no","yes","no","no","no",3518
"103","2024-01-30 14:30:45","2024-01-30 14:31:26","IP Address","100","40","True","2024-01-30 14:31:27","R_716eH4rk95koxIR","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3414,"yes","yes","no","yes","yes","no","yes","no","no",3414
"104","2024-01-30 15:39:21","2024-01-30 15:40:00","IP Address","100","38","True","2024-01-30 15:40:01","R_32Y9smI6QmG21YB","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",221,"yes","yes","no","no","no","no","yes","no","no",221
"105","2024-01-30 15:39:24","2024-01-30 15:40:23","IP Address","100","58","True","2024-01-30 15:40:24","R_1q7MiJWGdFnxomJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3356,"yes","yes","no","yes","yes","yes","yes","yes","no",3356
"106","2024-01-30 15:39:25","2024-01-30 15:40:28","IP Address","100","63","True","2024-01-30 15:40:29","R_5d6bQMEyTHTRsMw","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2066,"no","yes","yes","yes","no","yes","yes","no","no",2066
"107","2024-01-30 15:39:29","2024-01-30 15:40:31","IP Address","100","61","True","2024-01-30 15:40:32","R_3OqC2MKKWmb82OJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2493,"yes","yes","yes","yes","yes","yes","yes","no","no",2493
"108","2024-01-30 15:39:54","2024-01-30 15:40:39","IP Address","100","44","True","2024-01-30 15:40:39","R_6Pzlneb1MqN22Fy","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7061,"yes","yes","no","yes","yes","yes","yes","no","no",7061
"109","2024-01-30 15:40:00","2024-01-30 15:40:43","IP Address","100","43","True","2024-01-30 15:40:44","R_5Yp1drXhDlJ9pRv","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",777,"yes","yes","no","yes","yes","yes","yes","no","no",777
"110","2024-01-30 15:39:53","2024-01-30 15:40:46","IP Address","100","52","True","2024-01-30 15:40:46","R_1MGQ7xbRVxZGaBX","anonymous","EN","0.699999988079071","I agree to participate in this study","Paul","Purple",6146,"yes","yes","yes","yes","yes","yes","yes","no","no",6146
"111","2024-01-30 15:40:03","2024-01-30 15:40:54","IP Address","100","51","True","2024-01-30 15:40:55","R_1qg676KUIIAtKA8","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3744,"no","no","yes","yes","no","no","yes","no","no",3744
"112","2024-01-30 15:40:18","2024-01-30 15:40:56","IP Address","100","38","True","2024-01-30 15:40:57","R_1D0SVOmXM8z4u65","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2992,"no","no","no","no","no","no","yes","yes","no",2992
"113","2024-01-30 15:39:48","2024-01-30 15:40:57","IP Address","100","69","True","2024-01-30 15:40:58","R_1oHA6v51f129TtI","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3869,"yes","yes","no","yes","yes","yes","yes","no","no",3869
"114","2024-01-30 15:39:56","2024-01-30 15:41:01","IP Address","100","64","True","2024-01-30 15:41:01","R_3RN1pTbBmzd6qAx","anonymous","EN","0.4000000059604645","I agree to participate in this study","Paul","Purple",3659,"yes","no","no","yes","no","yes","yes","no","no",3659
"115","2024-01-30 15:40:04","2024-01-30 15:41:05","IP Address","100","61","True","2024-01-30 15:41:06","R_6E0sG1NjFCc5XRD","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6046,"yes","no","no","yes","yes","yes","yes","yes","no",6046
"116","2024-01-30 15:39:53","2024-01-30 15:41:11","IP Address","100","77","True","2024-01-30 15:41:12","R_626e3kN1P9fyw2i","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2083,"no","no","no","no","no","yes","yes","no","no",2083
"117","2024-01-30 15:40:12","2024-01-30 15:41:11","IP Address","100","59","True","2024-01-30 15:41:12","R_332VtpH0EPGdZ5c","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5078,"no","yes","no","no","no","no","yes","no","no",5078
"118","2024-01-30 15:40:30","2024-01-30 15:41:12","IP Address","100","42","True","2024-01-30 15:41:13","R_7qpXKRy4MEoNkAu","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5737,"no","no","no","no","no","yes","yes","no","no",5737
"119","2024-01-30 15:40:08","2024-01-30 15:41:21","IP Address","100","73","True","2024-01-30 15:41:22","R_3qoZvY81fKibigh","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",273,"yes","yes","no","yes","yes","yes","yes","no","no",273
"120","2024-01-30 15:40:45","2024-01-30 15:41:21","IP Address","100","36","True","2024-01-30 15:41:22","R_6iJwqF3bVejv3Tt","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3541,"yes","yes","yes","yes","no","yes","yes","yes","no",3541
"121","2024-01-30 15:40:20","2024-01-30 15:41:23","IP Address","100","63","True","2024-01-30 15:41:24","R_6WN1LxcbfveyK2t","anonymous","EN","1","I agree to participate in this study","Paul","Purple",598,"yes","yes","yes","no","yes","yes","yes","no","no",598
"122","2024-01-30 15:40:16","2024-01-30 15:41:24","IP Address","100","67","True","2024-01-30 15:41:24","R_3Bq3x27qeUgnOJb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2100,"yes","no","no","yes","no","yes","yes","no","no",2100
"123","2024-01-30 15:39:44","2024-01-30 15:41:36","IP Address","100","111","True","2024-01-30 15:41:36","R_1hIVZv0MKcvoKDD","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6681,"yes","yes","no","no","no","no","yes","no","no",6681
"124","2024-01-30 15:39:19","2024-01-30 15:41:36","IP Address","100","137","True","2024-01-30 15:41:37","R_1ePh1zSSvP0WKVW","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1043,"no","no","no","no","no","no","yes","no","no",1043
"125","2024-01-30 15:40:40","2024-01-30 15:41:40","IP Address","100","59","True","2024-01-30 15:41:40","R_3SGrM0MsRPdqSyP","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3916,"yes","yes","no","yes","no","yes","yes","no","no",3916
"126","2024-01-30 15:41:10","2024-01-30 15:41:45","IP Address","100","34","True","2024-01-30 15:41:45","R_71t9RwsDG1DwGpW","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2311,"yes","yes","yes","yes","no","no","yes","no","no",2311
"127","2024-01-30 15:40:53","2024-01-30 15:41:45","IP Address","100","52","True","2024-01-30 15:41:46","R_37lrENJGuh91zrN","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3101,"yes","yes","no","yes","yes","yes","yes","no","no",3101
"128","2024-01-30 15:40:25","2024-01-30 15:41:59","IP Address","100","93","True","2024-01-30 15:41:59","R_1ymCeI4tHawjdAJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6368,"yes","yes","yes","yes","yes","yes","yes","no","no",6368
"129","2024-01-30 15:40:04","2024-01-30 15:41:59","IP Address","100","115","True","2024-01-30 15:42:00","R_5rYRfxewI1ifpo8","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2270,"no","no","no","yes","no","no","yes","no","no",2270
"130","2024-01-30 15:39:38","2024-01-30 15:42:02","IP Address","100","143","True","2024-01-30 15:42:03","R_1Edsiz6GEPXifbd","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",394,"no","no","no","no","yes","yes","yes","no","no",394
"131","2024-01-30 15:40:31","2024-01-30 15:42:03","IP Address","100","92","True","2024-01-30 15:42:04","R_3c1vJNr0ri25mcJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6108,"yes","yes","yes","yes","no","yes","yes","yes","no",6108
"132","2024-01-30 15:40:59","2024-01-30 15:42:06","IP Address","100","66","True","2024-01-30 15:42:07","R_3LdLJyWo9wfVSUt","anonymous","EN","0.699999988079071","I agree to participate in this study","Paul","Purple",4094,"yes","no","no","yes","no","no","yes","no","no",4094
"133","2024-01-30 15:41:24","2024-01-30 15:42:07","IP Address","100","43","True","2024-01-30 15:42:08","R_59n2OTgczK3LiPD","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5373,"no","no","no","no","no","no","yes","yes","no",5373
"134","2024-01-30 15:41:31","2024-01-30 15:42:15","IP Address","100","43","True","2024-01-30 15:42:16","R_7qe34BQjRR5p4Oh","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",20,"yes","yes","yes","yes","yes","yes","yes","yes","yes",20
"135","2024-01-30 15:41:05","2024-01-30 15:42:17","IP Address","100","71","True","2024-01-30 15:42:17","R_3n6nzFQCipi8TLJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5225,"yes","no","yes","no","no","no","yes","no","no",5225
"136","2024-01-30 15:42:04","2024-01-30 15:42:56","IP Address","100","51","True","2024-01-30 15:42:57","R_5QDOpUm3K5FhbWj","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",110,"yes","no","no","yes","no","yes","yes","no","no",110
"137","2024-01-30 15:41:27","2024-01-30 15:43:03","IP Address","100","95","True","2024-01-30 15:43:04","R_6j86lPcAHTSEScR","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2030,"yes","yes","yes","no","no","yes","yes","no","no",2030
"138","2024-01-30 15:41:30","2024-01-30 15:43:05","IP Address","100","94","True","2024-01-30 15:43:05","R_5ohdwgteAZ4i9Qg","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",557,"yes","yes","no","yes","yes","yes","yes","no","no",557
"139","2024-01-30 15:42:06","2024-01-30 15:43:24","IP Address","100","78","True","2024-01-30 15:43:25","R_3pwYawpHF8yueKR","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",855,"no","yes","no","yes","yes","yes","yes","no","no",855
"140","2024-01-30 15:41:22","2024-01-30 15:43:25","IP Address","100","122","True","2024-01-30 15:43:25","R_1GBZqKjfoSAYTzb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2407,"yes","yes","no","yes","yes","yes","yes","yes","no",2407
"141","2024-01-30 15:40:42","2024-01-30 15:43:34","IP Address","100","172","True","2024-01-30 15:43:35","R_56kZA28xCjvKfhN","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6658,"yes","yes","no","yes","no","yes","yes","no","no",6658
"142","2024-01-30 15:42:50","2024-01-30 15:43:43","IP Address","100","53","True","2024-01-30 15:43:44","R_7da9vnhVJOVNs1a","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5654,"no","no","yes","no","no","no","yes","yes","no",5654
"143","2024-01-30 15:43:08","2024-01-30 15:43:46","IP Address","100","38","True","2024-01-30 15:43:47","R_1DG1LkPkLPimZH1","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1030,"no","no","no","no","no","no","no","no","no",1030
"144","2024-01-30 15:42:28","2024-01-30 15:43:54","IP Address","100","85","True","2024-01-30 15:43:55","R_72SaW1h3L1Ak6nw","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",728,"yes","yes","no","yes","yes","yes","yes","yes","yes",728
"145","2024-01-30 15:43:12","2024-01-30 15:43:55","IP Address","100","42","True","2024-01-30 15:43:55","R_1gOuJkUrXw3VhjB","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6060,"yes","yes","no","no","yes","yes","yes","yes","no",6060
"146","2024-01-30 15:42:52","2024-01-30 15:44:05","IP Address","100","72","True","2024-01-30 15:44:05","R_6ZTxcpSjbEroLjJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2864,"yes","no","no","yes","yes","yes","yes","no","no",2864
"147","2024-01-30 15:43:07","2024-01-30 15:44:18","IP Address","100","71","True","2024-01-30 15:44:19","R_1lDmaML4NXhmiZP","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4144,"yes","yes","yes","no","yes","yes","yes","yes","no",4144
"148","2024-01-30 15:42:51","2024-01-30 15:44:37","IP Address","100","105","True","2024-01-30 15:44:37","R_7KzyOp436uzIxc5","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3089,"yes","yes","no","yes","yes","yes","yes","yes","no",3089
"149","2024-01-30 15:44:07","2024-01-30 15:44:42","IP Address","100","35","True","2024-01-30 15:44:43","R_1FjNNkg9cjgwjgR","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4759,"yes","yes","no","no","yes","yes","no","no","no",4759
"150","2024-01-30 15:43:06","2024-01-30 15:44:44","IP Address","100","97","True","2024-01-30 15:44:44","R_1f3YRWIJnV8WIox","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6532,"no","yes","no","yes","yes","yes","yes","no","no",6532
"151","2024-01-30 15:43:50","2024-01-30 15:44:49","IP Address","100","58","True","2024-01-30 15:44:50","R_6JIvMUcy2n1QAdD","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2239,"yes","yes","no","yes","yes","yes","yes","yes","no",2239
"152","2024-01-30 15:43:21","2024-01-30 15:44:54","IP Address","100","92","True","2024-01-30 15:44:55","R_72mPEzzcBLJfmKs","anonymous","EN","0.4000000059604645","I agree to participate in this study","Paul","Purple",2852,"yes","yes","yes","yes","yes","yes","yes","yes","no",2852
"153","2024-01-30 15:44:15","2024-01-30 15:44:54","IP Address","100","38","True","2024-01-30 15:44:55","R_7DwrGJmLr7nidqJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2963,"no","yes","no","yes","no","yes","yes","no","no",2963
