StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,prolific_id,value_1_1,value_2_1,mourn_1_1,mourn_2_1,identity_stability_1_1,identity_stability_2_1,app_improvement_1,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,ai_companion_app,gender_rep,relationship_rep,months_rep,hours_rep,subscription_rep,PROLIFIC_PID,change_type,change_prompt
2024-10-07 12:08:23,2024-10-07 12:12:42,0,100,259,1,2024-10-07 12:12:43,R_13eGniaDoA8pVtT,anonymous,EN,1,1,2,2,5f80c3b14dc3ba1509305a89,0,0,0,0,0,0,100,2,49,1,,3,,4,,Replika,2,1,4,1,3,5f80c3b14dc3ba1509305a89,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:08:42,2024-10-07 12:12:45,0,100,243,1,2024-10-07 12:12:46,R_6LTANtb3cZdNGr3,anonymous,EN,1,1,2,2,5cb67a7ab73e8a001507fae5,20,20,0,0,20,0,10,1,54,1,,3,,4,,Replika,1,1,14,1,1,5cb67a7ab73e8a001507fae5,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:07:53,2024-10-07 12:12:55,0,100,302,1,2024-10-07 12:12:56,R_7q7K7vDnp9GXiOS,anonymous,EN,1,1,2,2,650c3f3a36d72f87324d708f,0,50,0,0,10,0,100,1,54,2,,3,,3,,Bard,3,3,16,1,1,650c3f3a36d72f87324d708f,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:09:04,2024-10-07 12:13:13,0,100,249,1,2024-10-07 12:13:13,R_7fjS5ysxoulyLgZ,anonymous,EN,1,1,2,2,6569ecf42ba18f5b855744db,61,77,64,60,82,79,44,2,68,1,,3,,5,,woebot,2,1,4,1,2,6569ecf42ba18f5b855744db,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:10:52,2024-10-07 12:14:10,0,100,198,1,2024-10-07 12:14:11,R_3pzIEAU5FpGunkr,anonymous,EN,1,1,2,2,63f77db037de29d7fd62b0a9,50,25,0,18,95,10,50,3,43,1,,1,,5,,replika,2,1,2,1,3,63f77db037de29d7fd62b0a9,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:09:04,2024-10-07 12:14:49,0,100,345,1,2024-10-07 12:14:50,R_1qjI5DxQxfH7vwU,anonymous,EN,1,1,2,2,608bfa04767191aa4d57bfd8,96,84,18,10,73,75,94,3,41,2,,3,,3,,Replika,1,1,15,1,1,608bfa04767191aa4d57bfd8,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:12:32,2024-10-07 12:14:55,0,100,143,1,2024-10-07 12:14:55,R_3QYno6vBWdeGzPY,anonymous,EN,1,1,2,2,59c3289b8e6ea10001f7b926,90,20,10,10,10,80,90,3,38,2,,2,,1,,Amazon Echo,2,1,2,5,1,59c3289b8e6ea10001f7b926,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:08:36,2024-10-07 12:15:41,0,100,424,1,2024-10-07 12:15:41,R_7RknbnDUVjYA7cz,anonymous,EN,1,1,2,2,6564a9c223d01390396162b9,60,60,60,51,50,70,50,2,27,1,,1,,4,,chatGPT,3,1,5,3,1,6564a9c223d01390396162b9,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:11:10,2024-10-07 12:15:40,0,100,270,1,2024-10-07 12:15:41,R_7Edjvu3CIXXJ49u,anonymous,EN,1,1,2,2,595fdaa1d82b180001c6e460,60,60,16,10,25,40,70,1,55,1,,3,,4,,Genesia,1,1,6,1,2,595fdaa1d82b180001c6e460,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:12:42,2024-10-07 12:17:15,0,100,272,1,2024-10-07 12:17:15,R_3UEtgyQATltGOxH,anonymous,EN,1,1,2,2,6441c37f5666c66e67eba833,43,56,55,30,87,88,63,2,27,1,,1,,1,,Replika,1,1,14,4,2,6441c37f5666c66e67eba833,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:13:01,2024-10-07 12:19:39,0,100,398,1,2024-10-07 12:19:40,R_1phUErjZDFXlKBr,anonymous,EN,1,1,2,2,610898813e48dc2864965122,0,0,0,0,0,0,50,1,28,1,,"1,3,5",,1,,CharacterAI and JanitorAI,3,4,12,1,1,610898813e48dc2864965122,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:16:48,2024-10-07 12:20:28,0,100,220,1,2024-10-07 12:20:29,R_3Fzc7KzyLayqdot,anonymous,EN,1,1,2,2,5f9b96ecd60b7a3d0c62e917,75,72,44,73,91,83,37,2,30,2,,3,,5,,Replika,2,1,3,1,1,5f9b96ecd60b7a3d0c62e917,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:08:08,2024-10-07 12:21:58,0,100,829,1,2024-10-07 12:21:58,R_6jNIhmjAPI2EssV,anonymous,EN,1,1,2,2,64812265e9739eed0d51977f,100,99,1,50,0,97,100,1,69,2,,3,,4,,Chat GPT,2,1,5,1,1,64812265e9739eed0d51977f,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:17:12,2024-10-07 12:22:24,0,100,312,1,2024-10-07 12:22:24,R_3aamYm5nrCttboJ,anonymous,EN,1,1,2,2,5d332957d0635b00013bd785,30,30,25,25,60,10,100,3,29,1,,3,,2,,Replika,2,1,28,0.5,4,5d332957d0635b00013bd785,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:19:32,2024-10-07 12:22:29,0,100,176,1,2024-10-07 12:22:29,R_5LFDBWTBTOLdJI5,anonymous,EN,1,1,2,2,5e3dd36d19be0d040a17f13f,0,0,0,0,70,30,100,3,60,1,,"3,4",,4,,ChatGPT,3,3,11,0.25,1,5e3dd36d19be0d040a17f13f,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:20:10,2024-10-07 12:22:42,0,100,152,1,2024-10-07 12:22:42,R_791e1D3S0CattRa,anonymous,EN,1,1,2,2,63d165bb3190f492951fa6ad,50,50,0,0,70,80,100,3,35,1,,4,,4,,Replika,2,1,5,1,1,63d165bb3190f492951fa6ad,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:12:59,2024-10-07 12:24:49,0,100,710,1,2024-10-07 12:24:50,R_1efZ41TuGK95ozx,anonymous,EN,1,1,2,2,60e7739644eb45bfddedf039,70,71,86,35,77,59,63,2,36,1,,3,,5,,ChatGPT,3,3,14,4,3,60e7739644eb45bfddedf039,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:19:49,2024-10-07 12:25:00,0,100,311,1,2024-10-07 12:25:01,R_3cIr5P0Ys4MxdN7,anonymous,EN,1,1,2,2,56849d528f456f000c45e1dd,7,19,4,0,3,3,71,2,37,2,,1,,3,,Character a i,2,2,2,1,1,56849d528f456f000c45e1dd,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:24:24,2024-10-07 12:26:04,0,100,99,1,2024-10-07 12:26:04,R_6lz9Z4r36XEPBYA,anonymous,EN,1,1,2,2,63d412b04410a6e323b0d343,50,60,50,28,50,50,69,3,37,2,,2,,5,,chatgpt,3,4,12,0.2,1,63d412b04410a6e323b0d343,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:20:00,2024-10-07 12:26:18,0,100,378,1,2024-10-07 12:26:19,R_6MxjewkTwPNKhQs,anonymous,EN,0.6000000238418579,1,2,2,65784f2d994366b62f65c8db,94,100,19,0,4,2,100,3,34,1,,1,,5,,Replika,2,3,3,2,2,65784f2d994366b62f65c8db,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:21:34,2024-10-07 12:26:24,0,100,289,1,2024-10-07 12:26:24,R_5s5OXIrO2n309CA,anonymous,EN,1,1,2,2,669292033e17ed44f8376cab,80,75,40,40,70,60,80,2,37,2,,3,,3,,chat gpt,1,1,6,1,1,669292033e17ed44f8376cab,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:25:44,2024-10-07 12:29:08,0,100,204,1,2024-10-07 12:29:08,R_1DUdNEjp98G6Mgx,anonymous,EN,0.800000011920929,1,2,2,6568b0b4e9cc3024c09286f9,50,9,3,2,1,10,92,1,73,1,,"3,5",,5,,"ChatOwl ",3,1,3,0.15,1,6568b0b4e9cc3024c09286f9,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:25:50,2024-10-07 12:29:08,0,100,197,1,2024-10-07 12:29:08,R_5QogD8v2GumkbS8,anonymous,EN,1,1,2,2,63d1ab339162ce0fb4e50be7,0,0,0,0,0,0,100,2,32,1,,3,,3,,Paradot,2,4,3,1,1,63d1ab339162ce0fb4e50be7,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:27:03,2024-10-07 12:29:17,0,100,133,1,2024-10-07 12:29:17,R_3R2O4wBO6Af2Zfg,anonymous,EN,1,1,2,2,5d7013eb1aff7600014f8c71,14,22,15,28,17,18,51,1,30,2,,3,,4,,ChatGPT,2,3,12,0,1,5d7013eb1aff7600014f8c71,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:12:16,2024-10-07 12:29:48,0,100,1052,1,2024-10-07 12:29:49,R_3r9vwwc232EV1OV,anonymous,EN,1,1,2,2,651b1eb597d19205a5069db5,80,80,70,60,100,100,70,2,41,2,,3,,3,,"Replika ",2,1,4,1,1,651b1eb597d19205a5069db5,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:19:54,2024-10-07 12:30:34,0,100,639,1,2024-10-07 12:30:34,R_5rcWXSoozb8TPhx,anonymous,EN,1,1,2,2,5e4c0ba01ae5a4000b539387,87,69,71,72,86,82,79,2,40,1,,3,,4,,"Chatgpt gemini ",3,3,8,250,3,5e4c0ba01ae5a4000b539387,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:26:46,2024-10-07 12:31:38,0,100,291,1,2024-10-07 12:31:38,R_68IiiIMtUwSCRtl,anonymous,EN,1,1,2,2,66e0b39f16ca5cc5b1f19546,84,34,58,23,27,27,29,2,53,2,,4,,3,,Chat gpt,1,1,3,2,2,66e0b39f16ca5cc5b1f19546,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:29:14,2024-10-07 12:32:40,0,100,206,1,2024-10-07 12:32:41,R_3WDuz5r5j79a4oh,anonymous,EN,1,1,2,2,6151c93f62e26ed6871a5fbd,6,10,5,7,7,1,65,1,51,1,,3,,4,,"Copilot ",3,2,3,1,2,6151c93f62e26ed6871a5fbd,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:25:35,2024-10-07 12:33:12,0,100,457,1,2024-10-07 12:33:12,R_72IYJETJbtdkrxq,anonymous,EN,1,1,2,2,6272eccadd98507271a651c7,0,0,0,0,100,81,100,2,45,1,,3,,4,,chTGPT,3,1,5,1,1,6272eccadd98507271a651c7,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:28:07,2024-10-07 12:33:19,0,100,312,1,2024-10-07 12:33:19,R_7WUOcWTIpCWJJbC,anonymous,EN,1,1,2,2,66f09b3690fe3df51613a689,40,20,49,0,90,100,100,3,39,1,,3,,5,,Bard,2,1,1,1,1,66f09b3690fe3df51613a689,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:10:13,2024-10-07 12:33:52,0,100,1419,1,2024-10-07 12:33:53,R_5fJebQqiJDQL8Yx,anonymous,EN,1,1,2,2,5fa4c21a04bc5912180291bc,50,50,0,0,20,0,50,1,42,1,,1,,3,,My AI on Snapchat,3,1,6,1,1,5fa4c21a04bc5912180291bc,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 12:32:01,2024-10-07 12:34:39,0,100,157,1,2024-10-07 12:34:39,R_1EOVXdRzvJ8kQpP,anonymous,EN,1,1,2,2,653fb726d2b45b03e76d0c42,75,80,70,70,70,70,70,2,34,2,,3,,5,,Replika,1,4,8,1.5,2,653fb726d2b45b03e76d0c42,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:32:07,2024-10-07 12:34:50,0,100,163,1,2024-10-07 12:34:51,R_6qb703dTvQzMegv,anonymous,EN,1,1,2,2,61251fec7300233c5d9c5f3a,88,80,97,91,92,88,79,2,36,2,,3,,4,,Aihelp,1,1,3,1,1,61251fec7300233c5d9c5f3a,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 12:31:15,2024-10-07 12:35:04,0,100,229,1,2024-10-07 12:35:05,R_5HH0jol59GFuCiE,anonymous,EN,1,1,2,2,614795c351b6c8373e6225fb,38,38,50,32,68,48,76,3,70,2,,3,,5,,chatbot,3,1,1,0,1,614795c351b6c8373e6225fb,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 12:28:59,2024-10-07 12:37:10,0,100,490,1,2024-10-07 12:37:10,R_5dMKf9ND4qB0rR7,anonymous,EN,1,1,2,2,66c1d0a6f80817dd862c22c5,70,50,75,0,40,54,60,3,36,2,,4,,1,,AI FROM SNAPCHAT,2,1,3,1,1,66c1d0a6f80817dd862c22c5,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
